Benchmark                                                                  (setSize)  Mode  Cnt         Score   Error  Units
impl.fastutil.FastUtilReadMapBenchmarks.keySetArrayMap                          1000    ss    2     10651,650          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetArrayMap                         10000    ss    2     39057,750          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetLinkedMap                          100    ss    2      1987,450          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetLinkedMap                         1000    ss    2     10707,600          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetLinkedMap                        10000    ss    2     37596,100          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetMap                                100    ss    2      2849,600          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetMap                               1000    ss    2     12732,700          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetMap                              10000    ss    2     97129,150          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetRBTreeMap                          100    ss    2      3296,800          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetRBTreeMap                         1000    ss    2     11994,950          us/op
impl.fastutil.FastUtilReadMapBenchmarks.keySetRBTreeMap                        10000    ss    2     74938,400          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesAVLTreeMap                         100    ss    2      2965,850          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesAVLTreeMap                        1000    ss    2     11390,500          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesAVLTreeMap                       10000    ss    2     73460,750          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesArrayMap                           100    ss    2      2482,200          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesArrayMap                          1000    ss    2     11466,100          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesArrayMap                         10000    ss    2     41927,250          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesLinkedMap                          100    ss    2      2210,900          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesLinkedMap                         1000    ss    2     10510,250          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesLinkedMap                        10000    ss    2     40881,400          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesMap                                100    ss    2      2874,850          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesMap                               1000    ss    2     13188,200          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesMap                              10000    ss    2     99821,700          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesRBTreeMap                          100    ss    2      3017,550          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesRBTreeMap                         1000    ss    2     12813,450          us/op
impl.fastutil.FastUtilReadMapBenchmarks.valuesRBTreeMap                        10000    ss    2     76831,750          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollArrayQueue                  100    ss    2       266,250          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollArrayQueue                 1000    ss    2      1614,050          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollArrayQueue                10000    ss    2     32967,350          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollFirstFIFOQueue              100    ss    2       181,500          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollFirstFIFOQueue             1000    ss    2       115,300          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollFirstFIFOQueue            10000    ss    2       615,800          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollHeapQueue                   100    ss    2       192,100          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollHeapQueue                  1000    ss    2       192,000          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.pollHeapQueue                 10000    ss    2      1152,250          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeArrayList                 100    ss    2      3664,150          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeArrayList                1000    ss    2     22609,800          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeArrayList               10000    ss    2    194585,500          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeLinkedSet                 100    ss    2      1496,650          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeLinkedSet                1000    ss    2      1565,750          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeLinkedSet               10000    ss    2      1654,000          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeSet                       100    ss    2      1493,450          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeSet                      1000    ss    2      1690,700          us/op
impl.fastutil.FastUtilRemoveCollectionBenchmarks.removeSet                     10000    ss    2      2415,400          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeAVLMap                          100    ss    2      7452,400          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeAVLMap                         1000    ss    2      9571,550          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeAVLMap                        10000    ss    2     11984,200          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeArrayMap                        100    ss    2      7733,250          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeArrayMap                       1000    ss    2     68221,100          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeArrayMap                      10000    ss    2    614084,850          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeLinkedMap                       100    ss    2      1962,800          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeLinkedMap                      1000    ss    2      2197,000          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeLinkedMap                     10000    ss    2      2562,950          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeMap                             100    ss    2      2066,400          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeMap                            1000    ss    2      2230,700          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeMap                           10000    ss    2      2708,750          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeRBTreeMap                       100    ss    2     15628,850          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeRBTreeMap                      1000    ss    2     20885,700          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.removeRBTreeMap                     10000    ss    2     31989,550          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceAVLMap                         100    ss    2      9814,250          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceAVLMap                        1000    ss    2     18320,450          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceAVLMap                       10000    ss    2     15679,750          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceArrayMap                       100    ss    2     10693,050          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceArrayMap                      1000    ss    2     58790,750          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceArrayMap                     10000    ss    2    541182,400          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceLinkedMap                      100    ss    2      2527,350          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceLinkedMap                     1000    ss    2      2460,950          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceLinkedMap                    10000    ss    2      3194,900          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceMap                            100    ss    2      3003,750          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceMap                           1000    ss    2      2981,250          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceMap                          10000    ss    2      3555,950          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceRBTreeMap                      100    ss    2     10491,650          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceRBTreeMap                     1000    ss    2     16819,200          us/op
impl.fastutil.FastUtilRemoveMapsBenchmarks.replaceRBTreeMap                    10000    ss    2     11864,150          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark                 100    ss    2      3277,750          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark                1000    ss    2     19311,500          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyFIFOQueueBenchmark               10000    ss    2    105218,000          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyLinkedSetBenchmark                 100    ss    2      9681,550          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyLinkedSetBenchmark                1000    ss    2     48836,900          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyLinkedSetBenchmark               10000    ss    2    446192,550          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyList                               100    ss    2      3158,450          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyList                              1000    ss    2     24542,800          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptyList                             10000    ss    2    109459,100          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptySetBenchmark                       100    ss    2      8057,700          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptySetBenchmark                      1000    ss    2     43210,500          us/op
impl.java.JavaAddCollectionBenchmarks.addEmptySetBenchmark                     10000    ss    2    401080,850          us/op
impl.java.JavaAddCollectionBenchmarks.addFIFOQueueBenchmark                      100    ss    2      2280,150          us/op
impl.java.JavaAddCollectionBenchmarks.addFIFOQueueBenchmark                     1000    ss    2     17640,200          us/op
impl.java.JavaAddCollectionBenchmarks.addFIFOQueueBenchmark                    10000    ss    2    100034,900          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedList                              100    ss    2      3066,150          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedList                             1000    ss    2     25916,050          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedList                            10000    ss    2    121754,800          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedSetBenchmark                      100    ss    2      8156,100          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedSetBenchmark                     1000    ss    2     43561,250          us/op
impl.java.JavaAddCollectionBenchmarks.addLinkedSetBenchmark                    10000    ss    2    293227,500          us/op
impl.java.JavaAddCollectionBenchmarks.addList                                    100    ss    2      2388,000          us/op
impl.java.JavaAddCollectionBenchmarks.addList                                   1000    ss    2     21249,700          us/op
impl.java.JavaAddCollectionBenchmarks.addList                                  10000    ss    2    105913,700          us/op
impl.java.JavaAddCollectionBenchmarks.addSetBenchmark                            100    ss    2      7500,950          us/op
impl.java.JavaAddCollectionBenchmarks.addSetBenchmark                           1000    ss    2     37268,900          us/op
impl.java.JavaAddCollectionBenchmarks.addSetBenchmark                          10000    ss    2    268467,350          us/op
impl.java.JavaAddCollectionBenchmarks.addTreeSetBenchmark                        100    ss    2     12969,050          us/op
impl.java.JavaAddCollectionBenchmarks.addTreeSetBenchmark                       1000    ss    2     99263,250          us/op
impl.java.JavaAddCollectionBenchmarks.addTreeSetBenchmark                      10000    ss    2   1386177,550          us/op
impl.java.JavaPutMapBenchmarks.putEmptyIdentityMap                               100    ss    2      9985,600          us/op
impl.java.JavaPutMapBenchmarks.putEmptyIdentityMap                              1000    ss    2    100383,550          us/op
impl.java.JavaPutMapBenchmarks.putEmptyIdentityMap                             10000    ss    2    724598,850          us/op
impl.java.JavaPutMapBenchmarks.putEmptyLinkedMap                                 100    ss    2     11171,800          us/op
impl.java.JavaPutMapBenchmarks.putEmptyLinkedMap                                1000    ss    2     64708,400          us/op
impl.java.JavaPutMapBenchmarks.putEmptyLinkedMap                               10000    ss    2    598863,900          us/op
impl.java.JavaPutMapBenchmarks.putEmptyMap                                       100    ss    2      8210,550          us/op
impl.java.JavaPutMapBenchmarks.putEmptyMap                                      1000    ss    2     58268,200          us/op
impl.java.JavaPutMapBenchmarks.putEmptyMap                                     10000    ss    2    511428,050          us/op
impl.java.JavaPutMapBenchmarks.putIdentityMap                                    100    ss    2      7272,150          us/op
impl.java.JavaPutMapBenchmarks.putIdentityMap                                   1000    ss    2     64091,650          us/op
impl.java.JavaPutMapBenchmarks.putIdentityMap                                  10000    ss    2    459694,400          us/op
impl.java.JavaPutMapBenchmarks.putLinkedMap                                      100    ss    2      8754,000          us/op
impl.java.JavaPutMapBenchmarks.putLinkedMap                                     1000    ss    2     54488,450          us/op
impl.java.JavaPutMapBenchmarks.putLinkedMap                                    10000    ss    2    354562,850          us/op
impl.java.JavaPutMapBenchmarks.putMap                                            100    ss    2      7258,750          us/op
impl.java.JavaPutMapBenchmarks.putMap                                           1000    ss    2     51818,100          us/op
impl.java.JavaPutMapBenchmarks.putMap                                          10000    ss    2    289502,800          us/op
impl.java.JavaPutMapBenchmarks.putTreeMap                                        100    ss    2     12183,300          us/op
impl.java.JavaPutMapBenchmarks.putTreeMap                                       1000    ss    2    114218,150          us/op
impl.java.JavaPutMapBenchmarks.putTreeMap                                      10000    ss    2   1484769,100          us/op
impl.java.JavaReadCollectionBenchmarks.containsArrayList                         100    ss    2     11143,950          us/op
impl.java.JavaReadCollectionBenchmarks.containsArrayList                        1000    ss    2     63970,950          us/op
impl.java.JavaReadCollectionBenchmarks.containsArrayList                       10000    ss    2   1369977,750          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedList                        100    ss    2     17444,650          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedList                       1000    ss    2    290327,450          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedList                      10000    ss    2   4800269,650          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedSet                         100    ss    2      3488,400          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedSet                        1000    ss    2      4434,650          us/op
impl.java.JavaReadCollectionBenchmarks.containsLinkedSet                       10000    ss    2      4436,100          us/op
impl.java.JavaReadCollectionBenchmarks.containsQueue                             100    ss    2     10695,500          us/op
impl.java.JavaReadCollectionBenchmarks.containsQueue                            1000    ss    2     71217,550          us/op
impl.java.JavaReadCollectionBenchmarks.containsQueue                           10000    ss    2   1496876,100          us/op
impl.java.JavaReadCollectionBenchmarks.containsSet                               100    ss    2      3736,850          us/op
impl.java.JavaReadCollectionBenchmarks.containsSet                              1000    ss    2      4637,100          us/op
impl.java.JavaReadCollectionBenchmarks.containsSet                             10000    ss    2      4471,550          us/op
impl.java.JavaReadCollectionBenchmarks.containsTreeSet                           100    ss    2      4070,000          us/op
impl.java.JavaReadCollectionBenchmarks.containsTreeSet                          1000    ss    2      5675,350          us/op
impl.java.JavaReadCollectionBenchmarks.containsTreeSet                         10000    ss    2      9137,150          us/op
impl.java.JavaReadCollectionBenchmarks.getArrayList                              100    ss    2      1652,750          us/op
impl.java.JavaReadCollectionBenchmarks.getArrayList                             1000    ss    2      1540,650          us/op
impl.java.JavaReadCollectionBenchmarks.getArrayList                            10000    ss    2      1731,100          us/op
impl.java.JavaReadCollectionBenchmarks.indexOfArrayList                          100    ss    2     10871,800          us/op
impl.java.JavaReadCollectionBenchmarks.indexOfArrayList                         1000    ss    2     60782,850          us/op
impl.java.JavaReadCollectionBenchmarks.indexOfArrayList                        10000    ss    2   1227623,350          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForArrayList                       100    ss    2      2368,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForArrayList                      1000    ss    2     10750,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForArrayList                     10000    ss    2     56934,450          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachArrayList                   100    ss    2      1802,300          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachArrayList                  1000    ss    2      8697,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachArrayList                 10000    ss    2     57919,000          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedList                  100    ss    2      3349,650          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedList                 1000    ss    2     12085,050          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedList                10000    ss    2     72517,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedSet                   100    ss    2      2535,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedSet                  1000    ss    2      9292,000          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachLinkedSet                 10000    ss    2     61781,150          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachSet                         100    ss    2      3432,700          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachSet                        1000    ss    2     11885,450          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachSet                       10000    ss    2     80077,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachTreeSet                     100    ss    2      3446,600          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachTreeSet                    1000    ss    2     12885,150          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForEachTreeSet                   10000    ss    2    134310,550          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedList                      100    ss    2      2865,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedList                     1000    ss    2     11754,600          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedList                    10000    ss    2     71350,400          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedSet                       100    ss    2      2193,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedSet                      1000    ss    2      8775,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForLinkedSet                     10000    ss    2     59188,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForSet                             100    ss    2      2827,950          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForSet                            1000    ss    2     11087,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForSet                           10000    ss    2     90189,200          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForTreeSet                         100    ss    2      2681,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForTreeSet                        1000    ss    2     13257,800          us/op
impl.java.JavaReadCollectionBenchmarks.iterateForTreeSet                       10000    ss    2    143724,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateIndexArrayList                     100    ss    2      1631,800          us/op
impl.java.JavaReadCollectionBenchmarks.iterateIndexArrayList                    1000    ss    2      8473,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateIndexArrayList                   10000    ss    2     34687,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamArrayList                    100    ss    2      2265,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamArrayList                   1000    ss    2      8494,850          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamArrayList                  10000    ss    2     55047,500          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedList                   100    ss    2      2298,200          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedList                  1000    ss    2      9818,250          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedList                 10000    ss    2     74348,900          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedSet                    100    ss    2      3190,800          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedSet                   1000    ss    2      9468,200          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamLinkedSet                  10000    ss    2     61858,300          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamSet                          100    ss    2      2926,350          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamSet                         1000    ss    2     10449,150          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamSet                        10000    ss    2     92707,600          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamTreeSet                      100    ss    2      2972,050          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamTreeSet                     1000    ss    2     11173,650          us/op
impl.java.JavaReadCollectionBenchmarks.iterateStreamTreeSet                    10000    ss    2    138239,350          us/op
impl.java.JavaReadCollectionBenchmarks.lastIndexOfArrayList                      100    ss    2     10723,600          us/op
impl.java.JavaReadCollectionBenchmarks.lastIndexOfArrayList                     1000    ss    2     58421,950          us/op
impl.java.JavaReadCollectionBenchmarks.lastIndexOfArrayList                    10000    ss    2   1161181,300          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayArrayList                          100    ss    2       654,100          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayArrayList                         1000    ss    2      3426,150          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayArrayList                        10000    ss    2     39707,400          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayFIFOQueue                          100    ss    2       838,800          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayFIFOQueue                         1000    ss    2      4156,800          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayFIFOQueue                        10000    ss    2     40994,600          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedList                         100    ss    2      1215,950          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedList                        1000    ss    2      9454,050          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedList                       10000    ss    2     80168,800          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedSet                          100    ss    2      2321,800          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedSet                         1000    ss    2     12872,150          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayLinkedSet                        10000    ss    2     74424,750          us/op
impl.java.JavaReadCollectionBenchmarks.toArraySet                                100    ss    2      3259,650          us/op
impl.java.JavaReadCollectionBenchmarks.toArraySet                               1000    ss    2     15984,450          us/op
impl.java.JavaReadCollectionBenchmarks.toArraySet                              10000    ss    2     84082,100          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayTreeSet                            100    ss    2      3128,650          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayTreeSet                           1000    ss    2     17054,650          us/op
impl.java.JavaReadCollectionBenchmarks.toArrayTreeSet                          10000    ss    2    149533,850          us/op
impl.java.JavaReadMapBenchmarks.cloneIdentityMap                                 100    ss    2       934,150          us/op
impl.java.JavaReadMapBenchmarks.cloneIdentityMap                                1000    ss    2      7714,500          us/op
impl.java.JavaReadMapBenchmarks.cloneIdentityMap                               10000    ss    2     60852,500          us/op
impl.java.JavaReadMapBenchmarks.cloneLinkedMap                                   100    ss    2      5857,900          us/op
impl.java.JavaReadMapBenchmarks.cloneLinkedMap                                  1000    ss    2     34441,800          us/op
impl.java.JavaReadMapBenchmarks.cloneLinkedMap                                 10000    ss    2    180800,700          us/op
impl.java.JavaReadMapBenchmarks.cloneMap                                         100    ss    2      6775,950          us/op
impl.java.JavaReadMapBenchmarks.cloneMap                                        1000    ss    2     33822,700          us/op
impl.java.JavaReadMapBenchmarks.cloneMap                                       10000    ss    2    217981,150          us/op
impl.java.JavaReadMapBenchmarks.cloneTreeMap                                     100    ss    2      4865,400          us/op
impl.java.JavaReadMapBenchmarks.cloneTreeMap                                    1000    ss    2     23406,000          us/op
impl.java.JavaReadMapBenchmarks.cloneTreeMap                                   10000    ss    2    177573,000          us/op
impl.java.JavaReadMapBenchmarks.containsKeyIdentityMap                           100    ss    2      3037,550          us/op
impl.java.JavaReadMapBenchmarks.containsKeyIdentityMap                          1000    ss    2      6519,450          us/op
impl.java.JavaReadMapBenchmarks.containsKeyIdentityMap                         10000    ss    2      6867,400          us/op
impl.java.JavaReadMapBenchmarks.containsKeyLinkedMap                             100    ss    2      3890,800          us/op
impl.java.JavaReadMapBenchmarks.containsKeyLinkedMap                            1000    ss    2      4769,700          us/op
impl.java.JavaReadMapBenchmarks.containsKeyLinkedMap                           10000    ss    2      5113,500          us/op
impl.java.JavaReadMapBenchmarks.containsKeyMap                                   100    ss    2      3548,650          us/op
impl.java.JavaReadMapBenchmarks.containsKeyMap                                  1000    ss    2      4848,900          us/op
impl.java.JavaReadMapBenchmarks.containsKeyMap                                 10000    ss    2      5099,400          us/op
impl.java.JavaReadMapBenchmarks.containsKeyTreeMap                               100    ss    2      3927,400          us/op
impl.java.JavaReadMapBenchmarks.containsKeyTreeMap                              1000    ss    2      5941,800          us/op
impl.java.JavaReadMapBenchmarks.containsKeyTreeMap                             10000    ss    2      9805,900          us/op
impl.java.JavaReadMapBenchmarks.forEachIdentityMap                               100    ss    2      2514,250          us/op
impl.java.JavaReadMapBenchmarks.forEachIdentityMap                              1000    ss    2     16820,100          us/op
impl.java.JavaReadMapBenchmarks.forEachIdentityMap                             10000    ss    2    145040,500          us/op
impl.java.JavaReadMapBenchmarks.forEachLinkedMap                                 100    ss    2      1938,750          us/op
impl.java.JavaReadMapBenchmarks.forEachLinkedMap                                1000    ss    2      8054,000          us/op
impl.java.JavaReadMapBenchmarks.forEachLinkedMap                               10000    ss    2     69600,200          us/op
impl.java.JavaReadMapBenchmarks.forEachMap                                       100    ss    2      2434,850          us/op
impl.java.JavaReadMapBenchmarks.forEachMap                                      1000    ss    2     13715,500          us/op
impl.java.JavaReadMapBenchmarks.forEachMap                                     10000    ss    2    117503,900          us/op
impl.java.JavaReadMapBenchmarks.forEachTreeMap                                   100    ss    2      2616,550          us/op
impl.java.JavaReadMapBenchmarks.forEachTreeMap                                  1000    ss    2     12195,400          us/op
impl.java.JavaReadMapBenchmarks.forEachTreeMap                                 10000    ss    2    143584,900          us/op
impl.java.JavaReadMapBenchmarks.getIdentityMap                                   100    ss    2      3465,950          us/op
impl.java.JavaReadMapBenchmarks.getIdentityMap                                  1000    ss    2      6256,550          us/op
impl.java.JavaReadMapBenchmarks.getIdentityMap                                 10000    ss    2      6880,000          us/op
impl.java.JavaReadMapBenchmarks.getLinkedMap                                     100    ss    2      3618,450          us/op
impl.java.JavaReadMapBenchmarks.getLinkedMap                                    1000    ss    2      4575,550          us/op
impl.java.JavaReadMapBenchmarks.getLinkedMap                                   10000    ss    2      4460,850          us/op
impl.java.JavaReadMapBenchmarks.getMap                                           100    ss    2      3349,400          us/op
impl.java.JavaReadMapBenchmarks.getMap                                          1000    ss    2      4380,650          us/op
impl.java.JavaReadMapBenchmarks.getMap                                         10000    ss    2      4279,900          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultIdentityMap                          100    ss    2      6122,000          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultIdentityMap                         1000    ss    2      9391,000          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultIdentityMap                        10000    ss    2     10287,700          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultLinkedMap                            100    ss    2      5080,150          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultLinkedMap                           1000    ss    2      6137,550          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultLinkedMap                          10000    ss    2      6738,300          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultMap                                  100    ss    2      4932,650          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultMap                                 1000    ss    2      5915,350          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultMap                                10000    ss    2      6211,750          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultTreeMap                              100    ss    2      7086,650          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultTreeMap                             1000    ss    2      9117,000          us/op
impl.java.JavaReadMapBenchmarks.getOrDefaultTreeMap                            10000    ss    2     12708,250          us/op
impl.java.JavaReadMapBenchmarks.getTreeMap                                       100    ss    2      4186,200          us/op
impl.java.JavaReadMapBenchmarks.getTreeMap                                      1000    ss    2      5802,050          us/op
impl.java.JavaReadMapBenchmarks.getTreeMap                                     10000    ss    2      9271,050          us/op
impl.java.JavaReadMapBenchmarks.keySetIdentityMap                                100    ss    2      2680,100          us/op
impl.java.JavaReadMapBenchmarks.keySetIdentityMap                               1000    ss    2     15273,750          us/op
impl.java.JavaReadMapBenchmarks.keySetIdentityMap                              10000    ss    2    113134,100          us/op
impl.java.JavaReadMapBenchmarks.keySetLinkedMap                                  100    ss    2      2096,100          us/op
impl.java.JavaReadMapBenchmarks.keySetLinkedMap                                 1000    ss    2      9682,800          us/op
impl.java.JavaReadMapBenchmarks.keySetLinkedMap                                10000    ss    2     63552,750          us/op
